TEAM_ID,SEASON,PM_PRE,PM_POST,DELTA_PM,WR_PRE,WR_POST,DELTA_WR,N_GAMES_PRE,N_GAMES_POST
1610612759,2017-18,3.0847457627118646,2.391304347826087,-0.6934414148857777,0.5932203389830508,0.5217391304347826,-0.07148120854826823,59,23
1610612760,2017-18,3.406779661016949,3.4347826086956523,0.02800294767870337,0.559322033898305,0.6521739130434783,0.09285187914517323,59,23
1610612761,2017-18,8.491228070175438,6.16,-2.331228070175438,0.7192982456140351,0.72,0.00070175438596487,57,25
1610612762,2017-18,1.8103448275862069,10.333333333333334,8.522988505747128,0.5172413793103449,0.75,0.23275862068965514,58,24
1610612763,2017-18,-3.7142857142857144,-11.576923076923077,-7.862637362637362,0.32142857142857145,0.15384615384615385,-0.1675824175824176,56,26
1610612764,2017-18,1.894736842105263,-2.4,-4.294736842105263,0.5789473684210527,0.4,-0.17894736842105263,57,25
1610612765,2017-18,-0.10526315789473684,-0.24,-0.13473684210526315,0.49122807017543857,0.44,-0.05122807017543857,57,25
1610612766,2017-18,-0.6140350877192983,2.24,2.8540350877192986,0.42105263157894735,0.48,0.05894736842105264,57,25
1610612737,2018-19,-7.551724137931035,-2.3333333333333335,5.218390804597702,0.3275862068965517,0.4166666666666667,0.08908045977011497,58,24
1610612738,2018-19,6.413793103448276,-0.3333333333333333,-6.747126436781609,0.6379310344827587,0.5,-0.13793103448275867,58,24
1610612739,2018-19,-10.53448275862069,-7.375,3.1594827586206904,0.20689655172413793,0.2916666666666667,0.08477011494252876,58,24
1610612740,2018-19,0.7796610169491526,-6.739130434782608,-7.518791451731761,0.4406779661016949,0.30434782608695654,-0.13633014001473837,59,23
1610612741,2018-19,-8.448275862068966,-8.333333333333334,0.11494252873563227,0.2413793103448276,0.3333333333333333,0.09195402298850572,58,24
1610612742,2018-19,-0.03508771929824561,-4.12,-4.084912280701754,0.45614035087719296,0.28,-0.17614035087719293,57,25
1610612743,2018-19,4.894736842105263,1.8,-3.094736842105263,0.6842105263157895,0.6,-0.08421052631578951,57,25
1610612744,2018-19,7.105263157894737,5.0,-2.105263157894737,0.7192982456140351,0.64,-0.07929824561403509,57,25
1610612745,2018-19,2.087719298245614,10.88,8.792280701754386,0.5789473684210527,0.8,0.2210526315789474,57,25
1610612746,2018-19,0.4576271186440678,1.8695652173913044,1.4119380987472367,0.5423728813559322,0.6956521739130435,0.15327929255711126,59,23
1610612747,2018-19,-1.1929824561403508,-2.92,-1.7270175438596491,0.49122807017543857,0.36,-0.13122807017543858,57,25
1610612748,2018-19,-0.6071428571428571,0.5769230769230769,1.1840659340659339,0.4642857142857143,0.5,0.0357142857142857,56,26
1610612749,2018-19,9.771929824561404,6.8,-2.9719298245614043,0.7543859649122807,0.68,-0.07438596491228067,57,25
1610612750,2018-19,0.17543859649122806,-5.32,-5.495438596491228,0.47368421052631576,0.36,-0.11368421052631578,57,25
